,title,journal,type,date,doi,scopusID,eID,abstract,url,codeFound
375,Presence in virtual environments as a function of type of input device and display update rate,Displays,Article,01-01-98,10.1016/S0141-9382(98)00041-9,SCOPUS_ID:0032184146,2-s2.0-0032184146,"
                  Presence in virtual environments can be defined as the participant's feeling or sense of “being there” in the virtual environment. Two factors which may influence the level of presence experienced by a participant within a virtual environment are the display update rate and the type of input device used for navigating within the virtual environment. This paper presents the results of a study examining the relationship between two types of input device and three display update rates on the user's sense of presence within a virtual environment. In the experiment, eight subjects used either a joystick or a SpaceBall to navigate through a virtual representation of Stonehenge at update rates of 10, 15, and 20Hz. The task was to search for an object hidden within the virtual environment. It was found that although the type of input device had no effect on the user's sense of presence, an update rate of at least 15Hz was the critical value for the user feeling present in the virtual environment. Implications of the results for the design of virtual environments and for creating a sense of presence within virtual environments are discussed.
               ",https://api.elsevier.com/content/abstract/scopus_id/0032184146,scopus-doi
376,People and the diverse past: Two comments on 'Stonehenge for the ancestors',Antiquity,Article,01-01-98,10.1017/S0003598X00087469,SCOPUS_ID:0013256426,2-s2.0-0013256426,"
                    The richly textured paper on Stonehenge by Mike Parker Pearson & Ramilisonina (1998) develops exciting new ways of looking at Stonehenge and other stone monuments, drawing on analogies from Madagascar and elsewhere to elaborate the importance of ancestors in kinship-based societies. The presentation of practices and beliefs related to ancestors in parts of Madagascar is particularly powerful. Their Neolithic model gains extra credence by being applied not only to Stonehenge but also to the Avebury complex. In the latter case, I find their suggestion of a parallelism in layout between Avebury and the West Kennet Avenue on the one hand and West Kennet palisade enclosure 2 and Outer Radial Ditch 1 plus Structure 4 on the other, very convincing. That relationship may just have been reinforced by the recognition this year by RCHME on aerial photographs (Bob Bewley pers. comm.) of
                    another
                    outer radial ditch leading from Palisade Enclosure 2 to
                    another
                    circular external structure, on more or less the same alignment as the first set. The recognition of a social setting for these monument complexes and traditions different to that envisaged in chiefdom models is also very welcome.
                  ",https://api.elsevier.com/content/abstract/scopus_id/0013256426,crossref-doi
377,Stonehenge: Is the medium the message?,Antiquity,Article,01-01-98,10.1017/S0003598X00087457,SCOPUS_ID:0002822282,2-s2.0-0002822282,"
                    In June A
                    NTIQUITY
                    published a novel contribution by Mike Parker Pearson and his Madagascan colleague Ramilisonina, which addressed the question of the significance of stone at Stonehenge(A
                    NTIQUITY
                    72: 308–76). They argued that stone symbolized death and the dead, and provided examples from ethnographic studies to support this notion. The paper has stimulated two replies–from John Barrett & Kathryn Fewster, and from Alasdair Whittle. We are pleased to publish these here, as part of the continuing debate on analogy in archaeology, and on Stonehenge.
                  ",https://api.elsevier.com/content/abstract/scopus_id/0002822282,crossref-doi
378,Stonehenge for the ancestors: The stones pass on the message,Antiquity,Article,01-01-98,10.1017/s0003598x00086592,SCOPUS_ID:0001381999,2-s2.0-0001381999,"ANTIQUITY has had a long tradition of publishing pieces on Stonehenge, represented in our cover design. Here we present an intriguing and thought-provoking paper, which draws an analogy with Madagascar to help explain the meaning of the enigmatic monument.",https://api.elsevier.com/content/abstract/scopus_id/0001381999,crossref-doi
379,From print culture to electronic culture,Antiquity,Article,01-01-97,10.1017/S0003598X00086051,SCOPUS_ID:61049395810,2-s2.0-61049395810,"
                    For centuries, scholarship in the western tradition has centred on printed books as the defining medium by which it expresses and preserves knowledge. Ask in the rare-books library for a source of scholarly understanding about Stonehenge which is a full five centuries old, Caxton’s
                    Chronicle of England
                    of 1482, and you find a printed volume which as a physical object astonishingly resembles a book about Stonehenge of 1982 or of 1998 — in its alphabet of standardized letters adapted from hand-written forms, in its black ink on folded paper, in its binding, in the size, the shape and the number of pages, in the type-size, the line spacing and the margins to the page, in the divisions by paragraphs and chapters, in the ordering, indexing and conventions of its contents. Already old in the 15th century — for these conventions derived from the habits of the copied manuscripts — that standard format shapes scholarly knowledge to this day.
                  ",https://api.elsevier.com/content/abstract/scopus_id/61049395810,crossref-doi
380,Misleading images: Stonehenge and Brittany,Antiquity,Article,01-01-97,10.1017/S0003598X00085926,SCOPUS_ID:3943066347,2-s2.0-3943066347,Does a unique eroded prehistoric carving on one of the sarsen uprights at Stonehenge link the most famous of English megalithic monuments to Brittany?,https://api.elsevier.com/content/abstract/scopus_id/3943066347,crossref-doi
381,The minor standstill of the moon and stonehenge,Astronomy and Geophysics,Article,01-01-97,10.1093/astrog/38.1.30,SCOPUS_ID:0039466478,2-s2.0-0039466478,NOT FOUND,https://api.elsevier.com/content/abstract/scopus_id/0039466478,NOT FOUND
382,Stonehenge: Geology and prehistory Christopher,Proceedings of the Geologists' Association,Article,01-01-97,10.1016/S0016-7878(97)80001-6,SCOPUS_ID:0001951981,2-s2.0-0001951981,"
                  Geological interest in Stonehenge includes not only the main structural components of the monument but also large amounts of stone either used to assist construction, or present as waste from stone-working, or as artefacts left at the site. One suite of rocks, including Chilmark Ragstone, Upper Greensand sandstone and two types of sarsen, can be assembled from localities in Wiltshire, but not without transporting sarsen blocks weighing up to 50 tonnes over a distance of some 40 km. In contrast, the ‘bluestones’, including dolerites, rhyolites, volcanic ashes and sandstones, originated in southwest Wales, with the bulk of the material coming from a small area in the eastern Preseli Hills, a distance of approximately 400 km from Stonehenge. The lack of evidence for Quaternary glaciation in south Wiltshire means that glacial transport cannot explain the occurrence of this Welsh material on Salisbury Plain. It must therefore have been brought there by the builders of Stonehenge. A brief review of the technical achievements and artistic traditions of the later Neolithic period and the early Bronze Age, reveals the building of Stonehenge as an undertaking consistent with the rich cultural context of these times.
               ",https://api.elsevier.com/content/abstract/scopus_id/0001951981,scopus-doi
383,Surveying stonehenge by photogrammetry,Photogrammetric Record,Article,01-01-97,10.1111/0031-868X.00082,SCOPUS_ID:0000852960,2-s2.0-0000852960,NOT FOUND,https://api.elsevier.com/content/abstract/scopus_id/0000852960,NOT FOUND
384,"Prehistoric Britain from the air: a study of space, time and society","Cambridge University Press, Cambridge Air Surveys",Article,01-12-96,NA,SCOPUS_ID:0030319727,2-s2.0-0030319727,NOT FOUND,https://api.elsevier.com/content/abstract/scopus_id/0030319727,NOT FOUND
385,Developments in industrial mineralogy: II. Archaeological mineralogy,Proceedings of the Yorkshire Geological Society,Article,01-12-96,10.1144/pygs.49.2.105,SCOPUS_ID:0027043834,2-s2.0-0027043834,NOT FOUND,https://api.elsevier.com/content/abstract/scopus_id/0027043834,NOT FOUND
386,Stonehenge for the 1990s,Nature,Short Survey,23-05-96,10.1038/381278a0,SCOPUS_ID:5244294710,2-s2.0-5244294710,NOT FOUND,https://api.elsevier.com/content/abstract/scopus_id/5244294710,NOT FOUND
387,Eternal stones: Stonehenge completed,Antiquity,Review,01-01-96,10.1017/S0003598X00083459,SCOPUS_ID:85011526530,2-s2.0-85011526530,NOT FOUND,https://api.elsevier.com/content/abstract/scopus_id/85011526530,NOT FOUND
388,High-resolution satellite imagery in archaeological application: A Russian satellite photograph of the Stonehenge region,Antiquity,Article,01-01-96,10.1017/S0003598X00083812,SCOPUS_ID:85011519610,2-s2.0-85011519610,"The spy satellites — by repute of the thriller writers — have such good image-resolution that they can read the letters on a vehicle licence-plate. A generation after LANDSAT imagery vividly showed broad ecological zones, higher resolution pictures are now being released of a quality to allow practical archaeological application. The example printed here illustrates the Stonehenge landscape — a little patch of southern England that is among the most photographed archaeologically anywhere.",https://api.elsevier.com/content/abstract/scopus_id/85011519610,crossref-doi
389,Avebury saved?,Antiquity,Article,01-01-96,10.1017/S0003598X00083642,SCOPUS_ID:85011476625,2-s2.0-85011476625,"Kate Fielden, archaeologist and free-lance editor, has taken an active interest in planning at Stonehenge and Avebury since moving to Wiltshire in 1988.",https://api.elsevier.com/content/abstract/scopus_id/85011476625,crossref-doi
390,"The future of Avebury, again",Antiquity,Article,01-01-96,10.1017/S0003598X00083630,SCOPUS_ID:85008532936,2-s2.0-85008532936,"Stonehenge is a small site (its central stone setting just 30 m across) standing in an open landscape where archaeological concerns can direct land management. Its twin hengesite in a joint World Heritage designation, a little distance away on the south English chalk, is Avebury. It is a larger site, the great stone circle 350 m across. And the prehistory is embedded in the modern village of Avebury.Both the state agency English Heritage and the voluntary association the National Trust own parts of each site. English Heritage is taking the management lead at Stonehenge, the National Trust at Avebury. The Trust has announced the creating of a ‘virtual reality’ show in the Great Barn by the village centre.Knowledge of Avebury archaeology grows: also reported in this issue of ANTIQUITY is a new feature within the great circle first spotted on air photography: pages 639–46.",https://api.elsevier.com/content/abstract/scopus_id/85008532936,crossref-doi
391,Stonehenge saved?,Antiquity,Article,01-01-96,10.1017/S0003598X00082818,SCOPUS_ID:85007998587,2-s2.0-85007998587,"As was noticed in the December 1995 ANTIQUITY, the present surroundings of Stonehenge — premier monument of European prehistory — are unhappy. Geoffrey Wainwright, head of archaeology at English Heritage, reports the current proposals to make a fit setting for Stonehenge, and what may happen now.",https://api.elsevier.com/content/abstract/scopus_id/85007998587,crossref-doi
392,The effect of update rate on the sense of presence within virtual environments,Virtual Reality,Article,01-06-95,10.1007/BF02009709,SCOPUS_ID:0003049454,2-s2.0-0003049454,NOT FOUND,https://api.elsevier.com/content/abstract/scopus_id/0003049454,NOT FOUND
393,Round table backs Stonehenge tunnel,New Civil Engineer (NCE),Article,01-01-95,NA,SCOPUS_ID:85041150789,2-s2.0-85041150789,NOT FOUND,https://api.elsevier.com/content/abstract/scopus_id/85041150789,NOT FOUND
394,The utopies of social ordering — Stonehenge as a museum without walls,The Sociological Review,Article,01-01-95,10.1111/j.1467-954X.1995.tb03429.x,SCOPUS_ID:84982701946,2-s2.0-84982701946,"This chapter takes up Malraux's discussion of the museum without walls and asks the question ‘how might we think of the space of such a “museum”?’ To answer this question the chapter draws on Foucault's analysis of heterotopia together with Marin's analysis of utopics. My aim is to show that the museum has always been a site of otherness that expresses a utopic practice that comes to shape a vision of the ordering of the social. Having made this argument in relation to the ‘classical’ museum, I then turn to the space of the museum without walls and suggest that it is also heterotopic but, in relation to particular sites, characterized by many different utopics that make the meaning of such a space uncertain, ambivalent and ultimately not representable in any unified way. To illustrate this I use the example of Stonehenge as a museum without walls. It is an impossible, unrepre-sentable space but one that also means a great deal to many different groups of people. Stonehenge is imbued with a myriad of different utopics all of which express different visions of the ordering of the social that are often expressed through forms of resistance to ways in which society, through the prism of such a site, is seen to be currently ordered.What monstrous place is this? ( Tess of the D'Urbervilles.)",https://api.elsevier.com/content/abstract/scopus_id/84982701946,crossref-doi
395,Chlorine-36 dating and the bluestones of Stonehenge,Antiquity,Article,01-01-95,10.1017/S0003598X00082569,SCOPUS_ID:84974132837,2-s2.0-84974132837,"The bluestones of Stonehenge on Salisbury Plain continue to attract controversy. New dates on Stonehenge material using the Chlorine-36 method have been reported as evidence that the bluestones were moved from their Welsh sources by human transport, not by glaciation. Here Olwen Williams-Thorpe and colleagues, who have argued for the glacial transport theory, show that the Chlorine-36 dates have been misinterpreted.",https://api.elsevier.com/content/abstract/scopus_id/84974132837,crossref-doi
396,Inscribing Space: Formal Deposition at the Later Neolithic Monument of Woodhenge Wiltshire,Proceedings of the Prehistoric Society,Article,01-01-95,10.1017/S0079497X00003066,SCOPUS_ID:84973955205,2-s2.0-84973955205,"This paper presents evidence for intentionally structured deposition at the later Neolithic earthwork and timber setting of Woodhenge, near Amesbury, Wiltshire. Deposition is seen as a process through which a variety of connotations and symbolic references were incorporated in the monument, in addition to contributing towards a complex classification of space that served to order ceremonial and ritual practices. The evidence for formal deposition is also considered in the context of comparable, contemporary, activity at two other extensively excavated monuments in the region — Durrington Walls and Stonehenge I. Finally, complementarity and contrast in such special practices are viewed in relation to individual monument histories and the possiblity that, whilst the product of a general sacred tradition, the way in which each of the monuments was used was structured by different sets of meanings.",https://api.elsevier.com/content/abstract/scopus_id/84973955205,crossref-doi
397,Round table backs Stonehenge tunnel,New Civil Engineer (NCE),Article,01-01-95,NA,SCOPUS_ID:0029107266,2-s2.0-0029107266,NOT FOUND,https://api.elsevier.com/content/abstract/scopus_id/0029107266,NOT FOUND
398,Late Cenozoic Wales and South-West England,Geoscience in South-West England,Article,01-12-94,NA,SCOPUS_ID:77950081606,2-s2.0-77950081606,NOT FOUND,https://api.elsevier.com/content/abstract/scopus_id/77950081606,NOT FOUND
399,Stonehenge enigma,Highways and Transportation,Article,01-05-94,NA,SCOPUS_ID:0028430574,2-s2.0-0028430574,NOT FOUND,https://api.elsevier.com/content/abstract/scopus_id/0028430574,NOT FOUND
400,Stonehenge as Architecture,Art History,Article,01-01-94,10.1111/j.1467-8365.1994.tb00570.x,SCOPUS_ID:84984095369,2-s2.0-84984095369,NOT FOUND,https://api.elsevier.com/content/abstract/scopus_id/84984095369,NOT FOUND
401,"de Luc's Salisbury Plain in 1780 and 1810, and the rocks of Stonehenge",Geology Today,Letter,01-01-94,10.1111/j.1365-2451.1994.tb00878.x,SCOPUS_ID:84980276938,2-s2.0-84980276938,NOT FOUND,https://api.elsevier.com/content/abstract/scopus_id/84980276938,NOT FOUND
402,LASER ARGON DATING AND GEOLOGICAL PROVENANCING OF A STONE AXE FROM THE STONEHENGE ENVIRONS,Archaeometry,Article,01-01-94,10.1111/j.1475-4754.1994.tb00964.x,SCOPUS_ID:84980139774,2-s2.0-84980139774,NOT FOUND,https://api.elsevier.com/content/abstract/scopus_id/84980139774,NOT FOUND
403,Late Cenozoic Wales and south-west England,Proceedings - Ussher Society,Article,01-01-94,NA,SCOPUS_ID:0028602548,2-s2.0-0028602548,NOT FOUND,https://api.elsevier.com/content/abstract/scopus_id/0028602548,NOT FOUND
404,The Stonehenge bluestones ‐ Ice Age or Bronze Age?,Geology Today,Article,01-01-93,10.1111/j.1365-2451.1993.tb00445.x,SCOPUS_ID:84980314106,2-s2.0-84980314106,NOT FOUND,https://api.elsevier.com/content/abstract/scopus_id/84980314106,NOT FOUND
405,The evolution of feminist family therapy in the united states,Journal of Feminist Family Therapy,Article,26-04-92,10.1300/J086v04n03_09,SCOPUS_ID:84951163782,2-s2.0-84951163782,NOT FOUND,https://api.elsevier.com/content/abstract/scopus_id/84951163782,NOT FOUND
406,"A hybrid neural network, dynamic programming word spotter","ICASSP, IEEE International Conference on Acoustics, Speech and Signal Processing - Proceedings",Conference Paper,01-01-92,10.1109/ICASSP.1992.226116,SCOPUS_ID:56549116507,2-s2.0-56549116507,NOT FOUND,https://api.elsevier.com/content/abstract/scopus_id/56549116507,NOT FOUND
407,Raising the stonehenge lintels in Czechoslovakia,Antiquity,Article,01-01-92,10.1017/S0003598X00081497,SCOPUS_ID:34347305962,2-s2.0-34347305962,"In the usual explanation, the lintels of Stonehenge were raised on a timber crib. A new, partial Concretehenge in Bohemia offers an alternative method.",https://api.elsevier.com/content/abstract/scopus_id/34347305962,crossref-doi
408,Stonehenge: whose past? What past?,Tourism Management,Article,01-01-92,10.1016/0261-5177(92)90001-N,SCOPUS_ID:0343225466,2-s2.0-0343225466,NOT FOUND,https://api.elsevier.com/content/abstract/scopus_id/0343225466,scopus-doi
409,Megalithic transport and territorial markers: Evidence from the Channel Islands,Antiquity,Article,01-01-92,10.1017/S0003598X00081503,SCOPUS_ID:0027100507,2-s2.0-0027100507,"Evidence from the Channel Islands supports the view that long-distance transport of megaliths in the European Neolithic cannot be substantiated. Analysis of the stones at La Hougue Bie, however, shows that megaliths were regularly moved over shorter distances, and suggests that the distribution of megalithic sites within a region cannot be explained simply as a function of the availability of building materials. This view modifies the purely materialistic conclusions of Thorpe & Williams-Thorpe in their recent demolition of the Stonehenge bluestones myth (ANTIQUITY 65: 64–73).",https://api.elsevier.com/content/abstract/scopus_id/0027100507,crossref-doi
410,Stonehenge: Creating a definitive account,Antiquity,Article,01-01-92,10.1017/S0003598X00044859,SCOPUS_ID:0027097177,2-s2.0-0027097177,The preparation of an archive of all 20th-century excavations at Stonehenge and the re-analysis of these records has been commissioned by English Heritage. This note reviews the development of ideas on the phased construction of the monument and reveals the potential for the publication of a full account of the excavations.,https://api.elsevier.com/content/abstract/scopus_id/0027097177,crossref-doi
411,The Stonehenge transgression: a rapid submergence of the central Appalachian platform in the early Ordovician,Global perspectives on Ordovician geology,Article,01-01-92,NA,SCOPUS_ID:0027075798,2-s2.0-0027075798,NOT FOUND,https://api.elsevier.com/content/abstract/scopus_id/0027075798,NOT FOUND
412,Land surveying - is it an evolving or disappearing profession?,Survey Ireland,Article,01-01-92,NA,SCOPUS_ID:0027064291,2-s2.0-0027064291,NOT FOUND,https://api.elsevier.com/content/abstract/scopus_id/0027064291,NOT FOUND
413,Multiple neural network topologies applied to keyword spotting,"Proceedings - ICASSP, IEEE International Conference on Acoustics, Speech and Signal Processing",Conference Paper,01-12-91,NA,SCOPUS_ID:0026400635,2-s2.0-0026400635,NOT FOUND,https://api.elsevier.com/content/abstract/scopus_id/0026400635,NOT FOUND
414,"English Heritage, Statutory Control and Jewish Buildings",Immigrants &amp; Minorities,Article,01-03-91,10.1080/02619288.1991.9974758,SCOPUS_ID:84945765703,2-s2.0-84945765703,NOT FOUND,https://api.elsevier.com/content/abstract/scopus_id/84945765703,NOT FOUND
415,"Ritual, time and history",World Archaeology,Article,01-01-91,10.1080/00438243.1991.9980173,SCOPUS_ID:84933484612,2-s2.0-84933484612,NOT FOUND,https://api.elsevier.com/content/abstract/scopus_id/84933484612,NOT FOUND
416,Improvements and applications for key word recognition using hidden Markov modeling techniques,"Proceedings - ICASSP, IEEE International Conference on Acoustics, Speech and Signal Processing",Conference Paper,01-01-91,10.1109/icassp.1991.150338,SCOPUS_ID:0026372940,2-s2.0-0026372940,NOT FOUND,https://api.elsevier.com/content/abstract/scopus_id/0026372940,NOT FOUND
417,"The Geological Sources and Transport of the Bluestones of Stonehenge, Wiltshire, UK",Proceedings of the Prehistoric Society,Article,01-01-91,10.1017/S0079497X00004527,SCOPUS_ID:0026313597,2-s2.0-0026313597,"Stonehenge on Salisbury Plain is one of the most impressive British prehistoric
                    (c.
                    3000–1500 BC) monuments. It is dominated by large upright sarsen stones, some of which are joined by lintels. While these stones are of relatively local derivation, some of the stone settings, termed bluestones, are composed of igneous and minor sedimentary rocks which are foreign to the solid geology of Salisbury Plain and must have been transported to their present location. Following the proposal of an origin in south-west Wales, debate has focused on hypotheses of natural transport by glacial processes, or transport by human agency. This paper reports the results of a programme of sampling and chemical analysis of Stonehenge bluestones and proposed source outcrops in Wales
                    .
                  Analysis by X-ray-fluorescence of fifteen monolith samples and twenty-two excavated fragments from Stonehenge indicate that the dolerites originated at three sources in a small area in the eastern Preseli Hills, and that the rhyolite monoliths derive from four sources including northern Preseli and other (unidentified) locations in Pembrokeshire, perhaps on the north Pembrokeshire coast. Rhyolite fragments derive from four outcrops (including only one of the monolith sources) over a distance of at least 10 km within Preseli. The Altar Stone and a sandstone fragment (excavated at Stonehenge) are from two sources within the Palaeozoic of south-west Wales. This variety of source suggests that the monoliths were taken from a glacially-mixed deposit, not carefully selected from an
                    in situ
                    source. We then consider whether prehistoric man collected the bluestones from such a deposit in south Wales or whether glacial action could have transported bluestone boulders onto Salisbury Plain. Glacial erratics deposited in south Dyfed (dolerites chemically identical to Stonehenge dolerite monoliths), near Cardiff, on Flatholm and near Bristol indicate glacial action at least as far as the Avon area. There is an apparent absence of erratics east of here, with the possible exception of the Boles Barrow boulder, which may predate the Stonehenge bluestones by as much as 1000 years, and which derived from the same Preseli source as two of the Stonehenge monoliths. However, 18th-century geological accounts describe intensive agricultural clearance of glacial boulders, including igneous rocks, on Salisbury Plain, and contemporary practice was of burial of such boulders in pits. Such erratics could have been transported as ‘free boulders’ from ‘nunataks’ on the top of an extensive, perhaps Anglian or earlier, glacier some 400,000 years ago or more, leaving no trace of fine glacial material in present river gravels. Erratics may be deposited at the margins of ice-sheets in small groups at irregular intervals and with gaps of several kilometres between individual boulders
                    .
                  ‘Bluestone’ fragments are frequently reported on and near Salisbury Plain in archaeological literature, and include a wide range of rock types from monuments of widely differing types and dates, and pieces not directly associated with archaeological structures. Examination of prehistoric stone monuments in south Wales shows no preference for bluestones in this area. The monoliths at Stonehenge include some structurally poor rock types, now completely eroded above ground. We conclude that the builders of the bluestone structures at Stonehenge utilized a heterogeneous deposit of glacial boulders readily available on Salisbury Plain. Remaining erratics are now seen as small fragments sometimes incorporated in a variety of archaeological sites, while others were destroyed and removed in the 18th century. The bluestones were transported to Salisbury Plain from varied sources in south Wales by a glacier rather than human activity.",https://api.elsevier.com/content/abstract/scopus_id/0026313597,crossref-doi
418,The myth of long-distance megalith transport,Antiquity,Article,01-01-91,10.1017/S0003598X00079308,SCOPUS_ID:0026076543,2-s2.0-0026076543,"The megalithic monuments of western Europe have long been a celebrated proof of the engineering achievements possible in an early farming society. With the engineering skills to raise up the stones went the capability to move them to the site, with Stonehenge the best-known example of an apparent long-distance transport, incorporating Welsh bluestones and sarsens that perhaps originate in the Avebury region to the north. Following their recent challenge to the belief that the builders of Stonehenge did carry its bluestones from west Wales, the authors look critically at the larger pattern of megalithic manoeuvring.",https://api.elsevier.com/content/abstract/scopus_id/0026076543,crossref-doi
419,What future for Avebury?,Antiquity,Article,01-01-90,10.1017/S0003598X00077863,SCOPUS_ID:0025665543,2-s2.0-0025665543,"Towards the end of 1989, Lord Montagu of Beaulieu, Chairman of English Heritage, announced that detailed planning had started on a visitor centre at Stonehenge. For someone not touched by the generations of wrangling over this site, or spared the depressing squalor with which a visit deftly obliterates any preconceptions of mystery or romance, what could be more appropriate than good visitor facilities at one of the world’s top heritage attractions? What could be simpler to construct in an open landscape of not particularly valuable farmland?Of course, Stonehenge is not like that. This small group of standing stones by a road has provoked one of the most complex, bitter, and long-running archaeo-political stories of all time. It will run and run – make no doubt about that – but Lord Montagu’s announcement has a real significance for anyone with an interest in our past. Someone is actually trying to do something about the place.",https://api.elsevier.com/content/abstract/scopus_id/0025665543,crossref-doi
420,Stonehenge from without,Antiquity,Article,01-01-89,10.1017/S0003598X00076870,SCOPUS_ID:84974252554,2-s2.0-84974252554,"Mr Wrigley (Reader Emeritus in History, University of Sussex) presents himself as a witness to British prehistory ‘from without’, because he is a ‘historian ofsorts’ rather than archaeologist. Surprised to see prehistorians turning to ethnography and contemporary social theory, more than the history of intervening centuries, he offers here a different perspective.",https://api.elsevier.com/content/abstract/scopus_id/84974252554,crossref-doi
421,"The winter solstice phenomenon at Newgrange, Ireland: accident or design?",Nature,Article,01-01-89,10.1038/337343a0,SCOPUS_ID:3943083033,2-s2.0-3943083033,NOT FOUND,https://api.elsevier.com/content/abstract/scopus_id/3943083033,NOT FOUND
422,Visibility of linear features in SAR images,Digest - International Geoscience and Remote Sensing Symposium (IGARSS),Conference Paper,01-12-88,NA,SCOPUS_ID:0024185670,2-s2.0-0024185670,NOT FOUND,https://api.elsevier.com/content/abstract/scopus_id/0024185670,NOT FOUND
423,Latest Cambrian and earliest Ordovician conodonts from the Conococheague and Stonehenge Limestones of northwestern Virginia,US Geological Survey Bulletin,Article,01-01-88,NA,SCOPUS_ID:0024230190,2-s2.0-0024230190,NOT FOUND,https://api.elsevier.com/content/abstract/scopus_id/0024230190,NOT FOUND
424,The Bush Barrow gold lozenge: Is it a solar and lunar calendar for Stonehenge?,Antiquity,Article,01-01-88,10.1017/S0003598X00074597,SCOPUS_ID:0024162611,2-s2.0-0024162611,"Papers in ANTIQUITY earlier this year (Kinnes et al. 1988; Shell 6. Robinson 1988) have studied evidence for the original profile-shape of the decorated gold lozenge, from Bush Barrow, in the barrow-field immediately to the south of Stonehenge. They have not addressed the pattern of the markings inscribed on the lozenge, which are here identified with the significant directions of solar and lunar events, the lozenge acting as a long-term record for prehistoric astronomers.",https://api.elsevier.com/content/abstract/scopus_id/0024162611,crossref-doi
425,The visibility of linear features in SAR images,"Remote sensing. Proc. IGARSS '88 symposium, Edinburgh, 1988. Vol. 3",Article,01-01-88,NA,SCOPUS_ID:0024153168,2-s2.0-0024153168,NOT FOUND,https://api.elsevier.com/content/abstract/scopus_id/0024153168,NOT FOUND
426,Bush Barrow gold,Antiquity,Article,01-01-88,10.1017/S0003598X00073476,SCOPUS_ID:0023791110,2-s2.0-0023791110,"The group of gold objects excavated in 1808 from Bush Barrow, a little to the south of Stonehenge, are among the best-known and best-regarded artefacts from British prehistory. Here they are fully published, with an account of the recent restoration of the larger lozenge from the group.",https://api.elsevier.com/content/abstract/scopus_id/0023791110,crossref-doi
427,The convoy of pollution,Leisure Studies,Article,01-01-88,10.1080/02614368800390021,SCOPUS_ID:0023771783,2-s2.0-0023771783,NOT FOUND,https://api.elsevier.com/content/abstract/scopus_id/0023771783,NOT FOUND
428,Drawbridging of Leadless Components,Microelectronics International: An International Journal,Review,01-01-86,10.1108/eb044209,SCOPUS_ID:84955798050,2-s2.0-84955798050,"Drawbridging or Stonehenge Effect of leadless components (i.e., the standing up on their end faces) has been investigated. An explanation is offered based on a straightforward theoretical model considering surface tension, sustained by a great amount of experimental evidence. The phenomenon is strongly associated with condensation reflow soldering, whereas the dimensions of the metallisation at the underside of the leadless components and the size of the solder lands on the board are major influencing factors. Practical hints are given to overcome the problem.",https://api.elsevier.com/content/abstract/scopus_id/84955798050,crossref-doi
429,"Stoned Henge: Events and issues at the summer solstice, 1985",World Archaeology,Article,01-01-86,10.1080/00438243.1986.9979988,SCOPUS_ID:84928451643,2-s2.0-84928451643,NOT FOUND,https://api.elsevier.com/content/abstract/scopus_id/84928451643,NOT FOUND
430,The changing face of pre-Conquest Britain.,History Today,Article,01-01-86,NA,SCOPUS_ID:0022836788,2-s2.0-0022836788,NOT FOUND,https://api.elsevier.com/content/abstract/scopus_id/0022836788,NOT FOUND
431,Model of Stonehenge [2],Chemical &amp; Engineering News,Letter,01-12-85,NA,SCOPUS_ID:33845379543,2-s2.0-33845379543,NOT FOUND,https://api.elsevier.com/content/abstract/scopus_id/33845379543,NOT FOUND
432,Mini-Stonehenge named engineering achievement,Chemical and Engineering News,Note,01-12-85,NA,SCOPUS_ID:33845377805,2-s2.0-33845377805,NOT FOUND,https://api.elsevier.com/content/abstract/scopus_id/33845377805,NOT FOUND
433,WATER JET PLOW.,"Information Circular - United States, Bureau of Mines",Conference Paper,01-12-85,NA,SCOPUS_ID:0022201272,2-s2.0-0022201272,NOT FOUND,https://api.elsevier.com/content/abstract/scopus_id/0022201272,NOT FOUND
434,TOP ENGINEERING ACHIEVEMENTS FOR 1984 NAMED BY NSPE.,"Cost Engineering (Morgantown, West Virginia)",Article,01-04-85,NA,SCOPUS_ID:0022047195,2-s2.0-0022047195,NOT FOUND,https://api.elsevier.com/content/abstract/scopus_id/0022047195,NOT FOUND
435,Technical and technological considerations in the carving of granite prisms by high pressure waterjets.,NA,Article,01-01-85,NA,SCOPUS_ID:85040879513,2-s2.0-85040879513,NOT FOUND,https://api.elsevier.com/content/abstract/scopus_id/85040879513,NOT FOUND
436,Symbols of power at the time of Stonehenge.,Symbols of power at the time of Stonehenge.,Article,01-01-85,NA,SCOPUS_ID:85040847603,2-s2.0-85040847603,NOT FOUND,https://api.elsevier.com/content/abstract/scopus_id/85040847603,NOT FOUND
437,John britton's celtic cabinet in devizes museum and its context,The Antiquaries Journal,Article,01-01-85,10.1017/S0003581500024732,SCOPUS_ID:84974313942,2-s2.0-84974313942,"The ‘Celtic Cabinet’, acquired from John Britton when the Wiltshire Archaeological and Natural History Society and Devizes Museum were founded in 1853, is published for the first time. The cabinet, with its watercolours and plaster models, is described. The megalithic subjects of the watercolours which decorate it are identified; two of the paintings are ascribed to John Sell Cotman; the others are related to topographic artists in John Britton's employment. The models in the cabinet of Stonehenge and Avebury are identified as standard products of Hen Browne, the first guardian of Stonehenge. The meaning and associations of ‘Celtic’ as a name for megalithic antiquities are explored. It is shown that the cabinet was made, probably about 1824, for George Watson Taylor of Erlestoke Park, Devizes; the circumstances of its making are discussed, together with the intellectual context of the piece and its relation to Britton's plan for a Druidical Antiquarian Company.",https://api.elsevier.com/content/abstract/scopus_id/84974313942,crossref-doi
